[2026-04-26 23:36:42,784][quality.model_adapters.onnx_adapter][INFO] - Loaded prefill model from /Users/ruaoccj/qwen3_tts_bundle_new/talker_prefill.onnx
[2026-04-27 00:07:27,688][quality.model_adapters.onnx_adapter][INFO] - Running talker_decode step 151/200
[2026-04-27 00:07:27,727][quality.model_adapters.onnx_adapter][INFO] - Running talker_decode step 152/200
[2026-04-27 00:07:27,765][quality.model_adapters.onnx_adapter][INFO] - Running talker_decode step 153/200
[2026-04-27 00:07:27,804][quality.model_adapters.onnx_adapter][INFO] - Running talker_decode step 154/200
[2026-04-27 00:07:27,843][quality.model_adapters.onnx_adapter][INFO] - Running talker_decode step 155/200
[2026-04-27 00:07:27,884][quality.model_adapters.onnx_adapter][INFO] - Running talker_decode step 156/200
[2026-04-27 00:07:27,923][quality.model_adapters.onnx_adapter][INFO] - Running talker_decode step 157/200
[2026-04-27 00:07:27,962][quality.model_adapters.onnx_adapter][INFO] - Running talker_decode step 158/200
[2026-04-27 00:07:27,999][quality.model_adapters.onnx_adapter][INFO] - Running talker_decode step 159/200
[2026-04-27 00:07:28,037][quality.model_adapters.onnx_adapter][INFO] - Running talker_decode step 160/200
[2026-04-27 00:07:28,076][quality.model_adapters.onnx_adapter][INFO] - Running talker_decode step 161/200
[2026-04-27 00:07:28,114][quality.model_adapters.onnx_adapter][INFO] - Running talker_decode step 162/200
[2026-04-27 00:07:28,153][quality.model_adapters.onnx_adapter][INFO] - Running talker_decode step 163/200
[2026-04-27 00:07:28,191][quality.model_adapters.onnx_adapter][INFO] - Running talker_decode step 164/200
[2026-04-27 00:07:28,231][quality.model_adapters.onnx_adapter][INFO] - Running talker_decode step 165/200
[2026-04-27 00:07:28,272][quality.model_adapters.onnx_adapter][INFO] - Running talker_decode step 166/200
[2026-04-27 00:07:28,325][quality.model_adapters.onnx_adapter][INFO] - Running talker_decode step 167/200
[2026-04-27 00:07:28,364][quality.model_adapters.onnx_adapter][INFO] - Running talker_decode step 168/200
[2026-04-27 00:07:28,408][quality.model_adapters.onnx_adapter][INFO] - Running talker_decode step 169/200
[2026-04-27 00:07:28,449][quality.model_adapters.onnx_adapter][INFO] - Running talker_decode step 170/200
[2026-04-27 00:07:28,491][quality.model_adapters.onnx_adapter][INFO] - Running talker_decode step 171/200
[2026-04-27 00:07:28,537][quality.model_adapters.onnx_adapter][INFO] - Running talker_decode step 172/200
[2026-04-27 00:07:28,577][quality.model_adapters.onnx_adapter][INFO] - Running talker_decode step 173/200
[2026-04-27 00:07:28,616][quality.model_adapters.onnx_adapter][INFO] - Running talker_decode step 174/200
[2026-04-27 00:07:28,656][quality.model_adapters.onnx_adapter][INFO] - Running talker_decode step 175/200
[2026-04-27 00:07:28,694][quality.model_adapters.onnx_adapter][INFO] - Running talker_decode step 176/200
[2026-04-27 00:07:28,734][quality.model_adapters.onnx_adapter][INFO] - Running talker_decode step 177/200
[2026-04-27 00:07:28,773][quality.model_adapters.onnx_adapter][INFO] - Running talker_decode step 178/200
[2026-04-27 00:07:28,813][quality.model_adapters.onnx_adapter][INFO] - Running talker_decode step 179/200
[2026-04-27 00:07:28,871][quality.model_adapters.onnx_adapter][INFO] - Running talker_decode step 180/200
[2026-04-27 00:07:28,915][quality.model_adapters.onnx_adapter][INFO] - Running talker_decode step 181/200
[2026-04-27 00:07:28,956][quality.model_adapters.onnx_adapter][INFO] - Running talker_decode step 182/200
[2026-04-27 00:07:28,996][quality.model_adapters.onnx_adapter][INFO] - Running talker_decode step 183/200
[2026-04-27 00:07:29,037][quality.model_adapters.onnx_adapter][INFO] - Running talker_decode step 184/200
[2026-04-27 00:07:29,084][quality.model_adapters.onnx_adapter][INFO] - Running talker_decode step 185/200
[2026-04-27 00:07:29,143][quality.model_adapters.onnx_adapter][INFO] - Running talker_decode step 186/200
[2026-04-27 00:07:29,195][quality.model_adapters.onnx_adapter][INFO] - Running talker_decode step 187/200
[2026-04-27 00:07:29,242][quality.model_adapters.onnx_adapter][INFO] - Running talker_decode step 188/200
[2026-04-27 00:07:29,285][quality.model_adapters.onnx_adapter][INFO] - Running talker_decode step 189/200
[2026-04-27 00:07:29,330][quality.model_adapters.onnx_adapter][INFO] - Running talker_decode step 190/200
[2026-04-27 00:07:29,373][quality.model_adapters.onnx_adapter][INFO] - Running talker_decode step 191/200
[2026-04-27 00:07:29,416][quality.model_adapters.onnx_adapter][INFO] - Running talker_decode step 192/200
[2026-04-27 00:07:29,467][quality.model_adapters.onnx_adapter][INFO] - Running talker_decode step 193/200
[2026-04-27 00:07:29,507][quality.model_adapters.onnx_adapter][INFO] - Running talker_decode step 194/200
[2026-04-27 00:07:29,548][quality.model_adapters.onnx_adapter][INFO] - Running talker_decode step 195/200
[2026-04-27 00:07:29,589][quality.model_adapters.onnx_adapter][INFO] - Running talker_decode step 196/200
[2026-04-27 00:07:29,629][quality.model_adapters.onnx_adapter][INFO] - Running talker_decode step 197/200
[2026-04-27 00:07:29,672][quality.model_adapters.onnx_adapter][INFO] - Running talker_decode step 198/200
[2026-04-27 00:07:29,719][quality.model_adapters.onnx_adapter][INFO] - Running talker_decode step 199/200
[2026-04-27 00:07:29,763][quality.model_adapters.onnx_adapter][INFO] - Running talker_decode step 200/200
[2026-04-27 00:07:29,778][quality.model_adapters.onnx_adapter][INFO] - Generated timesteps: 200
[2026-04-27 00:07:29,778][quality.model_adapters.onnx_adapter][INFO] - Running vocoder with codes shape=(1, 16, 200)
[2026-04-27 00:07:32,086][quality.model_adapters.onnx_adapter][INFO] - Vocoder waveform shape=(1, 1, 384000) dtype=float32
[2026-04-27 00:07:32,702][quality.model_adapters.onnx_adapter][INFO] - Prefill embedding built: inputs_embeds=(1, 9, 1024) trailing_text_hidden=(9, 1024)
[2026-04-27 00:07:32,703][quality.model_adapters.onnx_adapter][INFO] - Running talker_prefill
[2026-04-27 00:07:32,749][quality.model_adapters.onnx_adapter][INFO] - Running talker_decode step 1/200
[2026-04-27 00:07:32,782][quality.model_adapters.onnx_adapter][INFO] - Running talker_decode step 2/200
[2026-04-27 00:07:32,814][quality.model_adapters.onnx_adapter][INFO] - Running talker_decode step 3/200
[2026-04-27 00:07:32,847][quality.model_adapters.onnx_adapter][INFO] - Running talker_decode step 4/200
[2026-04-27 00:07:32,878][quality.model_adapters.onnx_adapter][INFO] - Running talker_decode step 5/200
[2026-04-27 00:07:32,915][quality.model_adapters.onnx_adapter][INFO] - Running talker_decode step 6/200
[2026-04-27 00:07:32,949][quality.model_adapters.onnx_adapter][INFO] - Running talker_decode step 7/200
[2026-04-27 00:07:32,982][quality.model_adapters.onnx_adapter][INFO] - Running talker_decode step 8/200
[2026-04-27 00:07:33,015][quality.model_adapters.onnx_adapter][INFO] - Running talker_decode step 9/200
[2026-04-27 00:07:33,048][quality.model_adapters.onnx_adapter][INFO] - Running talker_decode step 10/200
[2026-04-27 00:07:33,080][quality.model_adapters.onnx_adapter][INFO] - Running talker_decode step 11/200
[2026-04-27 00:07:33,114][quality.model_adapters.onnx_adapter][INFO] - Running talker_decode step 12/200
[2026-04-27 00:07:33,147][quality.model_adapters.onnx_adapter][INFO] - Running talker_decode step 13/200
[2026-04-27 00:07:33,181][quality.model_adapters.onnx_adapter][INFO] - Running talker_decode step 14/200
[2026-04-27 00:07:33,214][quality.model_adapters.onnx_adapter][INFO] - Running talker_decode step 15/200
[2026-04-27 00:07:33,250][quality.model_adapters.onnx_adapter][INFO] - Running talker_decode step 16/200
[2026-04-27 00:07:33,287][quality.model_adapters.onnx_adapter][INFO] - Running talker_decode step 17/200
[2026-04-27 00:07:33,322][quality.model_adapters.onnx_adapter][INFO] - Running talker_decode step 18/200
[2026-04-27 00:07:33,356][quality.model_adapters.onnx_adapter][INFO] - Running talker_decode step 19/200
[2026-04-27 00:07:33,389][quality.model_adapters.onnx_adapter][INFO] - Running talker_decode step 20/200
[2026-04-27 00:07:33,426][quality.model_adapters.onnx_adapter][INFO] - Running talker_decode step 21/200
[2026-04-27 00:07:33,460][quality.model_adapters.onnx_adapter][INFO] - Running talker_decode step 22/200
[2026-04-27 00:07:33,493][quality.model_adapters.onnx_adapter][INFO] - Running talker_decode step 23/200
[2026-04-27 00:07:33,502][quality.model_adapters.onnx_adapter][INFO] - Reached codec EOS at step 23
[2026-04-27 00:07:33,503][quality.model_adapters.onnx_adapter][INFO] - Generated timesteps: 23
[2026-04-27 00:07:33,503][quality.model_adapters.onnx_adapter][INFO] - Running vocoder with codes shape=(1, 16, 23)
[2026-04-27 00:07:33,764][quality.model_adapters.onnx_adapter][INFO] - Vocoder waveform shape=(1, 1, 44160) dtype=float32
[2026-04-27 00:07:34,337][quality.model_adapters.onnx_adapter][INFO] - Prefill embedding built: inputs_embeds=(1, 9, 1024) trailing_text_hidden=(26, 1024)
[2026-04-27 00:07:34,337][quality.model_adapters.onnx_adapter][INFO] - Running talker_prefill
[2026-04-27 00:07:34,381][quality.model_adapters.onnx_adapter][INFO] - Running talker_decode step 1/200
[2026-04-27 00:07:34,414][quality.model_adapters.onnx_adapter][INFO] - Running talker_decode step 2/200
[2026-04-27 00:07:34,450][quality.model_adapters.onnx_adapter][INFO] - Running talker_decode step 3/200
[2026-04-27 00:07:34,483][quality.model_adapters.onnx_adapter][INFO] - Running talker_decode step 4/200
[2026-04-27 00:07:34,517][quality.model_adapters.onnx_adapter][INFO] - Running talker_decode step 5/200
[2026-04-27 00:07:34,550][quality.model_adapters.onnx_adapter][INFO] - Running talker_decode step 6/200
[2026-04-27 00:07:34,583][quality.model_adapters.onnx_adapter][INFO] - Running talker_decode step 7/200
[2026-04-27 00:07:34,618][quality.model_adapters.onnx_adapter][INFO] - Running talker_decode step 8/200
[2026-04-27 00:07:34,653][quality.model_adapters.onnx_adapter][INFO] - Running talker_decode step 9/200
[2026-04-27 00:07:34,686][quality.model_adapters.onnx_adapter][INFO] - Running talker_decode step 10/200
[2026-04-27 00:07:34,722][quality.model_adapters.onnx_adapter][INFO] - Running talker_decode step 11/200
[2026-04-27 00:07:34,758][quality.model_adapters.onnx_adapter][INFO] - Running talker_decode step 12/200
[2026-04-27 00:07:34,791][quality.model_adapters.onnx_adapter][INFO] - Running talker_decode step 13/200
[2026-04-27 00:07:34,823][quality.model_adapters.onnx_adapter][INFO] - Running talker_decode step 14/200
[2026-04-27 00:07:34,856][quality.model_adapters.onnx_adapter][INFO] - Running talker_decode step 15/200
[2026-04-27 00:07:34,890][quality.model_adapters.onnx_adapter][INFO] - Running talker_decode step 16/200
[2026-04-27 00:07:34,927][quality.model_adapters.onnx_adapter][INFO] - Running talker_decode step 17/200
[2026-04-27 00:07:34,961][quality.model_adapters.onnx_adapter][INFO] - Running talker_decode step 18/200
[2026-04-27 00:07:34,996][quality.model_adapters.onnx_adapter][INFO] - Running talker_decode step 19/200
[2026-04-27 00:07:35,030][quality.model_adapters.onnx_adapter][INFO] - Running talker_decode step 20/200
[2026-04-27 00:07:35,065][quality.model_adapters.onnx_adapter][INFO] - Running talker_decode step 21/200
[2026-04-27 00:07:35,099][quality.model_adapters.onnx_adapter][INFO] - Running talker_decode step 22/200
[2026-04-27 00:07:35,132][quality.model_adapters.onnx_adapter][INFO] - Running talker_decode step 23/200
[2026-04-27 00:07:35,166][quality.model_adapters.onnx_adapter][INFO] - Running talker_decode step 24/200
[2026-04-27 00:07:35,202][quality.model_adapters.onnx_adapter][INFO] - Running talker_decode step 25/200
[2026-04-27 00:07:35,238][quality.model_adapters.onnx_adapter][INFO] - Running talker_decode step 26/200
[2026-04-27 00:07:35,274][quality.model_adapters.onnx_adapter][INFO] - Running talker_decode step 27/200
[2026-04-27 00:07:35,309][quality.model_adapters.onnx_adapter][INFO] - Running talker_decode step 28/200
[2026-04-27 00:07:35,343][quality.model_adapters.onnx_adapter][INFO] - Running talker_decode step 29/200
[2026-04-27 00:07:35,378][quality.model_adapters.onnx_adapter][INFO] - Running talker_decode step 30/200
[2026-04-27 00:07:35,413][quality.model_adapters.onnx_adapter][INFO] - Running talker_decode step 31/200
[2026-04-27 00:07:35,452][quality.model_adapters.onnx_adapter][INFO] - Running talker_decode step 32/200
[2026-04-27 00:07:35,488][quality.model_adapters.onnx_adapter][INFO] - Running talker_decode step 33/200
[2026-04-27 00:07:35,524][quality.model_adapters.onnx_adapter][INFO] - Running talker_decode step 34/200
[2026-04-27 00:07:35,559][quality.model_adapters.onnx_adapter][INFO] - Running talker_decode step 35/200
[2026-04-27 00:07:35,594][quality.model_adapters.onnx_adapter][INFO] - Running talker_decode step 36/200
[2026-04-27 00:07:35,629][quality.model_adapters.onnx_adapter][INFO] - Running talker_decode step 37/200
[2026-04-27 00:07:35,665][quality.model_adapters.onnx_adapter][INFO] - Running talker_decode step 38/200
[2026-04-27 00:07:35,701][quality.model_adapters.onnx_adapter][INFO] - Running talker_decode step 39/200
[2026-04-27 00:07:35,737][quality.model_adapters.onnx_adapter][INFO] - Running talker_decode step 40/200
[2026-04-27 00:07:35,775][quality.model_adapters.onnx_adapter][INFO] - Running talker_decode step 41/200
[2026-04-27 00:07:35,811][quality.model_adapters.onnx_adapter][INFO] - Running talker_decode step 42/200
[2026-04-27 00:07:35,847][quality.model_adapters.onnx_adapter][INFO] - Running talker_decode step 43/200
[2026-04-27 00:07:35,882][quality.model_adapters.onnx_adapter][INFO] - Running talker_decode step 44/200
[2026-04-27 00:07:35,919][quality.model_adapters.onnx_adapter][INFO] - Running talker_decode step 45/200
[2026-04-27 00:07:35,960][quality.model_adapters.onnx_adapter][INFO] - Running talker_decode step 46/200
[2026-04-27 00:07:35,996][quality.model_adapters.onnx_adapter][INFO] - Running talker_decode step 47/200
[2026-04-27 00:07:36,032][quality.model_adapters.onnx_adapter][INFO] - Running talker_decode step 48/200
[2026-04-27 00:07:36,068][quality.model_adapters.onnx_adapter][INFO] - Running talker_decode step 49/200
[2026-04-27 00:07:36,104][quality.model_adapters.onnx_adapter][INFO] - Running talker_decode step 50/200
[2026-04-27 00:07:36,140][quality.model_adapters.onnx_adapter][INFO] - Running talker_decode step 51/200
[2026-04-27 00:07:36,176][quality.model_adapters.onnx_adapter][INFO] - Running talker_decode step 52/200
[2026-04-27 00:07:36,211][quality.model_adapters.onnx_adapter][INFO] - Running talker_decode step 53/200
[2026-04-27 00:07:36,247][quality.model_adapters.onnx_adapter][INFO] - Running talker_decode step 54/200
[2026-04-27 00:07:36,283][quality.model_adapters.onnx_adapter][INFO] - Running talker_decode step 55/200
[2026-04-27 00:07:36,318][quality.model_adapters.onnx_adapter][INFO] - Running talker_decode step 56/200
[2026-04-27 00:07:36,355][quality.model_adapters.onnx_adapter][INFO] - Running talker_decode step 57/200
[2026-04-27 00:07:36,390][quality.model_adapters.onnx_adapter][INFO] - Running talker_decode step 58/200
[2026-04-27 00:07:36,427][quality.model_adapters.onnx_adapter][INFO] - Running talker_decode step 59/200
[2026-04-27 00:07:36,465][quality.model_adapters.onnx_adapter][INFO] - Running talker_decode step 60/200
[2026-04-27 00:07:36,500][quality.model_adapters.onnx_adapter][INFO] - Running talker_decode step 61/200
[2026-04-27 00:07:36,510][quality.model_adapters.onnx_adapter][INFO] - Reached codec EOS at step 61
[2026-04-27 00:07:36,510][quality.model_adapters.onnx_adapter][INFO] - Generated timesteps: 61
[2026-04-27 00:07:36,510][quality.model_adapters.onnx_adapter][INFO] - Running vocoder with codes shape=(1, 16, 61)
[2026-04-27 00:07:37,191][quality.model_adapters.onnx_adapter][INFO] - Vocoder waveform shape=(1, 1, 117120) dtype=float32
[2026-04-27 00:07:37,442][quality.model_adapters.onnx_adapter][INFO] - Prefill embedding built: inputs_embeds=(1, 9, 1024) trailing_text_hidden=(18, 1024)
[2026-04-27 00:07:37,442][quality.model_adapters.onnx_adapter][INFO] - Running talker_prefill
[2026-04-27 00:07:37,490][quality.model_adapters.onnx_adapter][INFO] - Running talker_decode step 1/200
[2026-04-27 00:07:37,524][quality.model_adapters.onnx_adapter][INFO] - Running talker_decode step 2/200
[2026-04-27 00:07:37,557][quality.model_adapters.onnx_adapter][INFO] - Running talker_decode step 3/200
